Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count
2022-03-07 19:12:09+00:00,1500912202479378436,"The answer is Russian-funded propaganda (Globalresearch. ca, the Iranian state broadcaster Press TV, and the Holocaust denial outfit Veterans Today.)

From ISIS to Ebola, What Has Made Naomi Wolf So Paranoid? https://t.co/iz5680Uld8 via @thedailybeast",{'place_id': '3b77caf94bfc81fe'},0,0,2
2022-03-07 19:05:20+00:00,1500910488418504708,A second life lesson from people from what #trump calls a S***hole Country. Here's a story about a #Methodist Bishop and how he quietly pressured his government to reach out for help in dealing with the #Ebola crisis https://t.co/RtTrz9izSn #Africa #Davos https://t.co/EXuZOxuqWg,,0,0,0
2022-03-07 19:03:47+00:00,1500910098671194119,Long Ebola to take an example of negative strand RNA virus that also lingers in many organs for months and destroy things like SARS-CoV2 https://t.co/CxhdMCFjFr,,2,0,6
2022-03-07 18:56:27+00:00,1500908252204179463,"She survived Ebola, it’s a miracle.
#TrumpCrimeFamily🇷🇺🇨🇳🇸🇦
#BidenBoom
#DemocratsDeliver 
#COVID https://t.co/D9Y0gIqZ99 https://t.co/NLkQKGaOGn",,2,0,2
2022-03-07 18:46:33+00:00,1500905759189741568,France England Germany You Thing You Har The Only  Land Feale Off The Garbage You Have On You Com try If You Luck Really watt You Har You Har Covid-19 Malaria Celera Ebola Cancer Off Europa You Live On You  Calani You Have Round The World You Har Equal To The Prostitution,,0,0,0
2022-03-07 18:44:30+00:00,1500905244015968260,Can tell Ebola's 30 next year https://t.co/2E6ItBOZVb,,1,2,7
2022-03-07 18:36:04+00:00,1500903124273410050,"got the murder rate jumping , yk spit ebola",,0,1,0
2022-03-07 18:12:56+00:00,1500897300306337793,"Stop #coronavirus RT!

Tedros you're fired!

Call for the resignation of Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇✒
https://t.co/NkaCorRIb5
#coronaviruschina #Pndahugger
#coronachan #corona_chan #コロナちゃん #Ebola
#ebolachan #COVID19 #Wuflu
https://t.co/wo5gFAkSGY",,0,0,0
2022-03-07 18:01:25+00:00,1500894401979207680,First Transgender Person Nominated For Nobel Peace Prize Awarded To Taft Middle School Boyfriends Announce You Can Protect Yourself Against Ebola,,0,0,0
2022-03-07 18:00:42+00:00,1500894224102928389,"journalism isnt dead
but you ignore the real journalists

Shitting #BRICS (or) All In All, It's Just Another #Ebola BRICS In The Wall. 

849 views
Aug 2, 2014
https://t.co/MWnKBzroA1",,0,1,0
2022-03-07 17:53:41+00:00,1500892455675203584,Caden the Vicious died from Ebola in 1338.,,0,0,0
2022-03-07 17:50:47+00:00,1500891726277402630,"The Spanish Flu was racist. Same with Ebola. Same with the Hong Kong Flu. Same with West Nile virus. 

All very racist and scapegoaty. https://t.co/rQDu1t2XcZ",,1,1,5
2022-03-07 17:41:56+00:00,1500889500565884929,"Back on Dec 10, '21
Inovio Pharma--We're excited to announce full enrollment of the booster trial for INOVIO's #Ebola vaccine candidate #INO4201 in collaboration with GuardRX and Geneva University Hospitals.THEY DONT TELL YOU GAVI IS INVOLVED. (Bill Gates).But they are and he is.",,0,0,0
2022-03-07 17:40:08+00:00,1500889045819351043,"I lived through Ebola, Covid 19 and now prospective war.....I'm not even up to 30🥺",,0,0,1
2022-03-07 17:37:00+00:00,1500888258758299656,"But, no problem. #DrMalone has it covered. Him &amp; Inovio. You know Malone. Trash takin every other needle company. This is why. And yes if it works for Ebola it works for all the hemorrhagic fevers. Like Marburg Virus and Lassa.Easier to just say Ebola. Feelin' me? https://t.co/qXBpcQ5o8U",,0,0,1
2022-03-07 17:24:24+00:00,1500885088619450373,"""No country, no continent should be left behind,"" surmises Prof Jean-Jacques Muyembe-Tamfun of Democratic Republic of the Congo Institute for Biomedical Research. Really compelling speech on history of Ebola &amp; need for investing in global health manufacturing capacity in LMICs",,0,0,0
2022-03-07 17:22:58+00:00,1500884724520083459,My Dad told me that I started Ebola,,0,0,0
2022-03-07 17:17:47+00:00,1500883420469157892,"Meeting communities where they are, involving them in pandemic responses is critical for #ebola for #COVID for #HIV as much as for future pandemics @CEPIvaccines",,1,0,1
2022-03-07 17:13:56+00:00,1500882451270414340,Pleased to hear Prof Jean-Jacques Muyembe properly recognised as the person who discovered Ebola at the @CEPIvaccines #100days summit.,,0,1,1
2022-03-07 16:39:41+00:00,1500873832663592965,"News headlines: REVEALED: The Soviet-Era Laboratory Where Putin Keeps ‘Bioweapon Arsenal Of Smallpox, Anthrax And Ebola’.   Don’t they mean. Where USA keeps them😳",,2,0,4
2022-03-07 16:39:21+00:00,1500873748400029712,"REVEALED: The Soviet-Era Laboratory Where Putin Keeps ‘Bioweapon Arsenal Of Smallpox, Anthrax And Ebola’ https://t.co/N3inz749tx Wonderful I Knew we would find a way to sort the anti Russian fems out that cause wars.",,0,0,0
2022-03-07 16:33:09+00:00,1500872191159652352,Do any of you use Fockin Ebola,,0,0,0
2022-03-07 16:22:27+00:00,1500869496252342276,"A slap in the face usually would do the trick if #Spencer does go in for a kiss. #Trina like, ""Oh hell nah, you got Ebola lip juice. Sanitize and deodorize before those lips touch mine. 😂 #GH #Sprina #TeamTrina https://t.co/8W9ykMvwBe https://t.co/zyjI80evUW",,1,3,17
2022-03-07 16:11:28+00:00,1500866730851278853,Fauci knew about #Remdesivir from the #Ebola debacle https://t.co/xJ6Q4MBnAY,,0,0,0
2022-03-07 16:08:02+00:00,1500865870628888582,"So I live near the beltway. Not that it matters, I work from home.
I think the freedumb truckers are now basically protesting majority rule.

They say “emergency powers” are their issue now that vaccine mandates can’t be cried over.

What they gonna say if Ebola hits?
Dumbasses.",,1,2,5
2022-03-07 16:07:20+00:00,1500865691703988228,"The State Centre for Research on Virology &amp; Biotechnology in Novosibirsk Oblast contains smallpox, anthrax &amp; killer pathogens like Ebola.

It is one of Russia’s most heavily guarded sites, fenced off &amp; armed soldiers permanently stationed at its gates

 https://t.co/85fIq7QXvs",,1,1,0
2022-03-07 15:52:02+00:00,1500861843656609795,Reaction from next Ebola virus: https://t.co/tzBRkuu5x0 https://t.co/qwr5Bryaam,,1,1,3
2022-03-07 15:48:01+00:00,1500860829566226433,"it was just “COVID COVID COVID” now it’s “RUSSIA UKRAINE RUSSIA” , baby y’all are not slick. ts is not just going away with a distraction how Ebola did. 🙄",,0,0,0
2022-03-07 15:43:38+00:00,1500859727726604291,"Hey bro, hope you've been well! I got you tickets to see my noise band Ebola Will Kill You!",,0,0,0
2022-03-07 15:34:37+00:00,1500857459107270658,"Waffles have been recalled in Alaska, About 9543576 have been recalled, and 7 people have been infected with Ebola",,0,0,0
2022-03-07 15:33:55+00:00,1500857284301361155,"📽️Watch EBOLA SYNDROME (1996) at the OFFSCREEN FILM FESTIVAL - March 10, Cinema Nova, Brussels. 

Tickets via https://t.co/AUNdqngX4v 🏮😷

#HongKong #Category3 #HorrorMovies #HorrorCommunity #Belgium #bioscoop https://t.co/UZZ0pURYu8",,1,0,0
2022-03-07 15:09:14+00:00,1500851070595182597,How will the world end? Zombified ebola.,,0,0,0
2022-03-07 15:01:50+00:00,1500849210656133124,"A pandemic in history: The Ebola epidemic of recent years had 28,600 reported cases and killed 11,325 people.",,0,0,0
2022-03-07 14:50:40+00:00,1500846398358671364,"Mr. Mango, weren’t you concerned when the administration threw away the playbook left from the previous administration, who incidentally dealt with the Ebola virus ?  @cspanwj",,1,0,3
2022-03-07 14:45:35+00:00,1500845118676340742,COVENTRY EVENT EBOLA YOM KIPPUR JAILBREAK FUN IF THE WATER DISCOGRAPHY FEATHERS MEEP MEEP FOLLOWERS CRYPTOCURRENCY NEVER TOLD ANYONE DATA MINING AT CONSTRUCTION HARDILY SUGAR DADDY TURD SHARK'S TALE MAHATMA GANDHI KENRY NINJA BICYCLE VINTAGE TURD DATA SCIENCE SOCIAL MEDIA,,0,0,0
2022-03-07 14:41:24+00:00,1500844065101086720,"Future epidemics?
- Covid vaccines are here
- Malaria vaccine is out
- The dengue vaccine is being honed
- So is the AIDS vaccine 
- Ebola vaccine too
They will all be ready.
They are all...you know what...
- Symptoms of adverse effects of .......
Death for us. Profits for them.",,45,5,94
2022-03-07 14:25:49+00:00,1500840145842548738,The Ebola virus kills 4 out of every 5 humans it infects.,,0,0,0
2022-03-07 14:24:30+00:00,1500839813339140110,CDC center for disease control usa issick joke too. It states ebola cant be transmitted airborn! Well try sniffingcoke laced with ebola and watch a test https://t.co/W6NUvj3pLu  food with ebola or  i sneeze on you and you will die! My here are some examples daddy uses in coke,,0,0,0
2022-03-07 14:17:45+00:00,1500838116307120133,"Serbian intelligence 20 years ago caught terrorist putting ebola poisons etc,,,in cocaine to wipe out Americans. I was poisoned to prove it i have records from sickening st josephs!",,0,0,0
2022-03-07 14:12:56+00:00,1500836902005403650,"Your tweet gave me
- a cold
- ebola
- probably every illness in the entire world",,0,0,0
2022-03-07 13:36:44+00:00,1500827791792693256,"“…….this inane idea that “that” doesn’t happen “here,” not to “us.” I heard it at the height of the Ebola crisis in 2014, too. I remember “experts” smugly and callously dismissing any fears of ebola on American soil with a flippant “just don’t rub feces on your face……”👏🏻👏🏻👏🏻 https://t.co/GRyWM1VcAu",,0,1,1
2022-03-07 13:13:37+00:00,1500821976205512708,"Hey broski, is it cool if I borrow 50 bucks until my noise band Ebola Infection takes off?",,0,0,0
2022-03-07 13:13:00+00:00,1500821821016670211,"Stop #coronavirus RT!

Call for the resignation of #Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇
✏
https://t.co/NkaCorRIb5

#coronaviruschina #Pndahugger

#coronachan #COVIDー19 #コロナちゃん #コロナウィルスちゃん #Ebola #ebolachan #エボラちゃん
https://t.co/NQLozAHV1E",,0,0,1
2022-03-07 13:10:01+00:00,1500821067681705990,"#病案本 208
Two days passed without any miracle.

More and more people are falling into the fear of this disease, and even those sub-psychiatric Ebola patients who have been cured and discharged are treated differently by others.",,0,0,52
2022-03-07 13:02:44+00:00,1500819235404070915,"As a result of McGowan listening to his Chief Health Officer Dr Andy Robertson, a world’s leading authority on infectious diseases having been involved in controlling Ebola outbreak &amp; other exotic diseases, WA is better placed than any other state to weather the Covid storm🙂 https://t.co/FCVtPtHGO0",,0,1,0
2022-03-07 12:51:52+00:00,1500816501091221506,Her name is Dr Ameyo Adadevoh. How many of you still remember her and how she died fight to stop the spread of Ebola in Lagos. Even Lagos State government has forgotten her @Gidi_Traffic @nwaoma007 @aproko_doctor  #Hero #ebola #doctor https://t.co/eHGMVHddWE,,1,0,0
2022-03-07 12:46:38+00:00,1500815182670430212,There's a amplitude of Coke amid the Ebola pandemic,,0,0,0
2022-03-07 12:45:34+00:00,1500814915690450944,Check out TradCatKnight's video! #TikTok https://t.co/5yuJ1RjhdZ another ebola like virus is slaughtering africans,,0,0,0
2022-03-07 12:28:14+00:00,1500810556181303298,"Why isn't ""ebola"" in the word list??? 😭 @nytwordle",,0,0,1
2022-03-07 12:26:41+00:00,1500810165028896773,"The best part about this completely unhinged nonsense is noting how both HIV and Ebola were first detected while Ukraine was part of the USSR. So, I mean. . . if they want to argue Russia funded the creation of these diseases, have at it 🤷🏾‍♀️ https://t.co/OIbYgmcRt5",,0,0,4
2022-03-07 12:19:09+00:00,1500808269455003649,tbh ebola is probably just another mononoke,,0,0,0
2022-03-07 11:55:43+00:00,1500802371684691970,"As the world spirals toward chaos, Amy Cooper fights to stop the evolution of a deadly virus. When her beliefs disagree with the Administration’s agenda, she is put on trial. #virus #ebola #coronavirus #religion #persecution Midnight Hour: https://t.co/pRdHFd6wuE",,1,0,1
2022-03-07 11:55:43+00:00,1500802371424702464,"As the world spirals toward chaos, Amy Cooper fights to stop the evolution of a deadly virus. When her beliefs disagree with the Administration’s agenda, she is put on trial. #virus #ebola #coronavirus #religion #persecution Midnight Hour: https://t.co/DIojcTgmor",,0,0,0
2022-03-07 11:45:52+00:00,1500799892515606530,"Why is US only country that uses remdesivir despite WHO rec not to, despite failed Ebola trial, despite only one not RCT trial for Covid? Fauci fingerprints all over it. https://t.co/gOU2MLZB94",,7,1,12
2022-03-07 11:18:35+00:00,1500793027912028165,my arm itches I think i have Ebola,,0,0,0
2022-03-07 11:11:27+00:00,1500791233089843205,"So if Putin is destroying biolabs for the ebola, biometrics, transhumanist experiments. Why isn't he showing us that and why would they use datatwiping as a strategy? you guessed it, it's all part of the show. #ApocalypseAccelertion",,0,0,0
2022-03-07 10:55:56+00:00,1500787325734821892,"From the 1970s, nearly 40 infectious diseases have been discovered, including #HIV infections, #SARS, #dengue fever, #Zika, #MERS, #Ebola, #chikungunya, #avian flu, and most recently #Coronavirus. Head over to https://t.co/aHEleQsRCh to know more and be a part of the conference.",,1,0,0
2022-03-07 10:41:13+00:00,1500783623363989505,"#MaltaWhatsAppNumberList
 the UN and the NGOs managed to contain Ebola in the provinces of Iturbi and North Kivu, but insecurity and mistrust of the communities in the response to the disease continue to 
https://t.co/2yKnGHS0zA",,0,0,0
2022-03-07 10:30:11+00:00,1500780845711380482,"The Neurology Weekly latest: Lyme, Ebola and Japanese B; art, football and alcohol;  and why the brain is like the universe https://t.co/gxuenpCVOP https://t.co/LugZfjn4aw",,2,0,0
2022-03-07 10:09:14+00:00,1500775572540116996,How will the world end? Sudden ebola.,,0,0,0
2022-03-07 09:31:32+00:00,1500766085573926915,"'Cryo-electron tomogram of Ebola virus nucleoprotein, resid..' published in @nature. Find it at https://t.co/yGsOU7LY0H https://t.co/kjrnKUEKix",,0,0,1
2022-03-07 09:16:13+00:00,1500762230027014144,There's a absence of Fanta amid the Ebola pandemic,,0,0,0
2022-03-07 08:47:07+00:00,1500754910299652099,There's a amplitude of Mt. Dew amid the Ebola pandemic,,0,0,0
2022-03-07 08:21:19+00:00,1500748416460201984,"I'm not sure I buy this. Weren't we doing things besides the curry thing? Like operating vastly more ballistic missile submarines, aircraft carriers, fifth generation fighters than anyone else, developing Covid &amp; Ebola vaccines and putting robots on the surface of Mars? https://t.co/P3Jvs1lc05",,46,23,505
2022-03-07 08:17:52+00:00,1500747548239273984,"It's because Fauci runs the NIH &amp; Fauci has a financial interest in R-vir - the killer drug.

He tried this with ebola too &amp; killed people with it then also.

When does Fauci get investigated ?

AIDS, ebola, coronavirus... what else ? https://t.co/mVLKJvhDt8",,0,0,0
2022-03-07 08:13:05+00:00,1500746342703972352,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/86KVp8NjxU,,1,0,0
2022-03-07 08:13:05+00:00,1500746342380945411,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/DcsI85sUiw,,0,0,0
2022-03-07 08:13:04+00:00,1500746340896231425,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/k0j7xwaeiv,,0,0,0
2022-03-07 08:13:04+00:00,1500746337742110721,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/Log0eSVCwZ,,0,0,0
2022-03-07 08:13:03+00:00,1500746336680951812,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/TYdRnDn11K,,0,0,0
2022-03-07 08:12:59+00:00,1500746317559398400,"Tedros, You're fired!
✒⬇
https://t.co/NkaCorRIb5

#coronaviruschina #Pndahugger
#coronachan #corona_chan #コロナちゃん #コロナウイルスちゃん #WuhanVirus #武漢 #wuflu #Ebola #ebolachan #ebola_chan #WuhanCoronavirus #Wuhan #coronavirusoutbreak #coronavirus
https://t.co/GGhfZLo3Vw",,0,0,0
2022-03-07 07:44:07+00:00,1500739055025229824,Acute Leukemia Corrupt eat pant. @WilliamHutchin0 Marker.. Ebola. do yall use Cocaine and Contagion Lethal Coma? @cky 4 mustard song,,0,0,1
2022-03-07 07:35:39+00:00,1500736922452430848,Watching Bill Maher on 1/25/20 and seeing the fatality rate was 14% for the worst off cohort (of course much lower for mine) and realized at least it wasn’t Ebola and therefore we did not have that much to worry about aside from protecting the elderly. https://t.co/yyNLTtAYSM,{'place_id': '624c6e0b5c262fe1'},0,0,0
2022-03-07 07:27:59+00:00,1500734991868833795,Ik I’m not the only one who thought every African person had Ebola when I was younger,,0,0,0
2022-03-07 07:21:56+00:00,1500733471035068416,"Awful. This was known by the NIH, CDD and FDA and the world. It was given to Ebola patients for trials and it has enormously FAILED. It produced more deaths then the actual Ebola virus did. https://t.co/7xNIxHIwxT",,3,0,3
2022-03-07 07:15:08+00:00,1500731759301775360,Ashton the Potato died from Ebola in 2050.,,0,0,0
2022-03-07 07:06:10+00:00,1500729505207488514,"I say NO THANKS to #Zoonotic #Diseases 😱
#SARS #COVID19 #Ebola #Rabies #Salmonellosis #Plague #Trichinosis are #Zoonosis as well.

#FarmAnimals #FactoryFarming #GoVegan https://t.co/QkQeIPA5mD",,0,1,2
2022-03-07 07:03:47+00:00,1500728903354433541,"In broad daylight, I recalled a 2015 Futurarc magazine interview with Robert Engelman.  Engelman likened the threat to environmental sustainability to the Ebola outbreak.  I don't know what Engelman is thinking about the environmental conditions in the midst of the COVID-19. 😄",,0,1,0
2022-03-07 06:29:22+00:00,1500720242603048960,"Yesterday a man at a bar explained to me that Ebola was gone for good. Besides being wrong, he’d fallen into a common trap - if we ignore it it will go away. 

No. It won’t.

Ebola, COVID-19, Tigray, north Mozambique, Palestine - when we ignore things we make it worse.",,2,0,9
2022-03-07 06:19:00+00:00,1500717632412012548,How to give Vanitas Drop kicking ebola,,0,0,0
2022-03-07 05:49:00+00:00,1500710083139088385,How to spread ebola to Vanitas,,0,0,0
2022-03-07 05:43:22+00:00,1500708667443884032,"Didn't know not ALL people in a Country espousing a 1st amendment can reply to Deludedly True Blue to Boobdin the Incompetent,Who has united Mental Patients obsessed with Blue Ties. PS Approval #'s have slipped to just under that of Ebola virus! @BeTrueVoteBlue1 @LPNational @WSJ",,0,0,0
2022-03-07 05:41:16+00:00,1500708138525560837,Pentagon biolabs at the epicentre of the Ebola crisis. https://t.co/ZFuko3xOTJ,,2,0,5
2022-03-07 05:09:14+00:00,1500700075932241920,How will the world end? Flaming ebola.,,0,0,0
2022-03-07 04:43:00+00:00,1500693473145470979,"Marburg virus symptoms are similar to Ebola in that both viruses can cause hemorrhagic fever, meaning that infected people develop high fevers, and bleeding throughout the body that can lead to shock, organ failure and death,",,0,0,0
2022-03-07 04:40:00+00:00,1500692721241051136,"It. Is. Murder.

 Simply read the ebola studies and testing of medications, and you will wonder why this was ever approved for anything else. https://t.co/zy2m4iTHOr",,13,3,20
2022-03-07 04:36:30+00:00,1500691837748584452,"People still don’t want to believe the truth. R-vir killed Ebola patients, and now it kills cov patients. my sister in law almost died from taking this poison. https://t.co/HQep3K6eCl",,0,0,0
2022-03-07 03:23:22+00:00,1500673433197240327,I have morning wood like a ebola dude I'm  so happy,,0,0,0
2022-03-07 03:13:03+00:00,1500670838411911169,"Stop #coronavirus

Call for the resignation of Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇✒
https://t.co/NkaCos8Ld5

#coronaviruschina #Pndahugger

#coronachan #corona_chan #コロナちゃん #コロナウィルスちゃん #WuhanVirus #武漢 #Ebola #ebolachan
https://t.co/VQ2gFSS62l",,0,0,0
2022-03-07 03:12:55+00:00,1500670803591176192,"Your tweet gave me
- a cold
- ebola
- probably every illness in the entire world",,0,0,0
2022-03-07 03:11:57+00:00,1500670560359100420,"Welp, this is ridiculous, I'm getting thrown into Safe Mode so many Ebola jokes?",,0,0,0
2022-03-07 02:52:58+00:00,1500665784976420866,My Dad told me that I started Ebola,,0,0,0
2022-03-07 02:40:53+00:00,1500662742411264001,Written in 2014. While they had you sleeping or talking about Ebola. https://t.co/UU16jkbWKI,,1,0,3
2022-03-07 02:27:43+00:00,1500659429406085125,Not gonna lie. I genuinely thought COVID-19 was going to be like Ebola. It scares the crap out of us for a few months and then suddenly: POOF! https://t.co/8uhTK39wnR,,0,0,3
2022-03-07 02:18:55+00:00,1500657215484702724,"He's the top infectious disease expert in the country.

You don't get to THAT level without seeing patients. 

Bless your heart, I almost feel sorry for you.

https://t.co/GMZWkaaryM https://t.co/9y5j6iwUd6",,0,2,0
2022-03-07 02:10:04+00:00,1500654987021471750,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/k0j7xwrPa3,,0,0,0
2022-03-07 02:10:04+00:00,1500654986975318017,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/86KVp8vI9k,,1,0,0
2022-03-07 02:10:04+00:00,1500654986924945413,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/Log0eTddox,,1,0,0
2022-03-07 02:10:04+00:00,1500654986899771393,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/TYdRnD5pDa,,0,0,0
2022-03-07 02:10:04+00:00,1500654986015002624,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/Ydy2J0uNaD,,1,0,0
2022-03-07 02:10:04+00:00,1500654985998217216,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/O44VKT4hvw,,1,0,0
2022-03-07 02:10:04+00:00,1500654985905905665,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/DcsI85bjqY,,1,0,0
2022-03-07 02:10:04+00:00,1500654985733984256,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/IF32w6cJds,,0,0,0
2022-03-07 02:10:04+00:00,1500654985729687558,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/i9pV8EIaJE,,0,0,0
2022-03-07 02:10:04+00:00,1500654985675161606,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/WTFD87ce4n,,0,0,0
2022-03-07 02:10:04+00:00,1500654985650085891,W.H.O. &amp; U.N. exposed in the Congo sex abuse Ebola crisis scandal https://t.co/7GJygXKIc4,,0,0,0
2022-03-07 00:36:09+00:00,1500631350985986050,"When doing one movement, it is already possible for ordinary people to practice 30 flipping movements at a time.
As my patent herbal treatments treat Coronavirus, Ebola,Mink viruses, Delta plus viruses in a same Herb 
This is a difficult of the herbs development without support. https://t.co/CucVjuSc4i",,0,0,0
2022-03-07 00:31:58+00:00,1500630299247452163,"Covid strain, doubtful

The monkey truck in Pennsylvania=bread crumb

Might be monkey pox or ebola (ish) if US based.

If Ukraine based, choose from any variety in the local infectious disease labs. 

KS &amp; co busy pouring gas onto their great reset fire while ppl eat gummies https://t.co/AE7980gHrS",,1,8,28
2022-03-07 00:00:27+00:00,1500622367680188418,CLAIRVOYANT SAN ANTONIO MONOPOLIST FART MELON THANK GOODNESS FOR RAGU DWIGHT HOWARD ROSE HIP LEEDS LECTURE POPMORN GOOD RIDDANCE EBOLA BLACK HAT SIACOIN HR STAINLESS STEEL FIAT CURRENCIES LUCIFER AROUND NECTARINE LISTENS DONALD TRUMP LUMPY SUPERORGANIC XRD FART BLACK BEANS,,0,0,0
2022-03-06 23:52:08+00:00,1500620277234819075,"Research Intensive can i have the details. Ebola, Russia.",,0,0,0
2022-03-06 23:34:54+00:00,1500615940421357569,"In one of those labs AIDS is originated, so is ebola and of course all the SARS. The US establishment with its government is a sinister vile murderous cult that is comitting crimes against humanity. We don't know how lucky we are to have a person like Putin who will stop all this https://t.co/SodBylEcIq",,15,1,28
2022-03-06 23:34:16+00:00,1500615777455677445,I have just completed the Comprendre le virus Ebola et comment l'eviter course on @AlisonCourses! https://t.co/oEw7wmpPZ9,,0,0,0
2022-03-06 23:27:50+00:00,1500614158638850051,"Anthony Fauci: knowing Remdesivir had to be discontinued because it killed more than 50% of patients in clinical trials for Ebola in West Africa in 2018, and that US COVID trials showed similar death/injuris, he directed it as the drug of choice in 2020.
https://t.co/SYxIHHCsdG https://t.co/keT4QyJEDh",,1,0,1
2022-03-06 23:19:09+00:00,1500611973070966789,"Anthony Fauci - knowing Remdesivir had to be discontinued because it killed more than 50% of the patients in clinical trials for Ebola in West Africa in 2018, and that US COVID trials showed similar death/injuris, he directed  as the drug of choice in 2020
https://t.co/SYxIHHCsdG",,2,0,2
2022-03-06 23:13:27+00:00,1500610539914862592,Ashton the Funny died from Ebola in 500 BC.,,0,0,0
2022-03-06 22:13:02+00:00,1500595335701282818,Mike Trout the Funny died from Ebola in 2016.,,0,0,0
2022-03-06 22:12:54+00:00,1500595302310776832,"Stop #coronavirus RT!

Call for the resignation of Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇✏
https://t.co/NkaCorRIb5

#coronaviruschina #Pndahugger

#coronachan #corona_chan #コロナちゃん #コロナウィルスちゃん #Ebola #ebolachan #エボラちゃん
https://t.co/LlU679nFvC",,0,0,0
2022-03-06 21:58:47+00:00,1500591751765053445,"Abracadabra 

https://t.co/szKO5rxfld

https://t.co/dxcNHdImLH

Ok?

Awesome 

https://t.co/SIwCN24y90

Oh fantastic. 

https://t.co/i0KD4wX5HA

Oh and men? https://t.co/n69lDceoEP it’s not a new trick. https://t.co/A4vWPCNtnm

https://t.co/Ve4sP4bZca

https://t.co/5BB5uVWVAh",,0,1,0
2022-03-06 21:49:32+00:00,1500589424119222273,RETWEET RIGHT NOW OR YOU WILL GET EBOLA,,0,0,0
2022-03-06 21:48:32+00:00,1500589171416571906,my arm itches I think i have Ebola,,0,0,0
2022-03-06 21:45:09+00:00,1500588319067058176,These airborne diseases for biological nuclear weapons it just like I just got through watching transporter too and he put that antidote he was the living cure you breathe just like coronavirus Ebola what's now the chicken virus or the swan part and all the rest including HIV https://t.co/udF0EA4X7X,,0,0,0
2022-03-06 21:31:14+00:00,1500584817834041350,"Y'all remember Bobi wine's song where he said AIDS &amp; EBOLA combined 🤔
This is what he actually meant 🤣 https://t.co/Ta5JuY4k3y",,2,1,19
2022-03-06 21:30:05+00:00,1500584525692346380,"The Neurology Weekly latest: Lyme, Ebola and Japanese B; art, football and alcohol;  and why the brain is like the universe https://t.co/gxuenpCVOP https://t.co/GvftesvGao",,2,0,2
2022-03-06 21:07:44+00:00,1500578902296645637,MY COBRA HEAD DRAPED IN EBOLA,,0,0,0
2022-03-06 21:05:10+00:00,1500578258609340419,"New theory, the origins of Ebola, what a nasty virus, i was thinking were?th the gut brain my thoughts on the dinosaurs consciousness was the gut biome, they had the anus and ex organs like a bird, this was a bio weapon used to protect/feed? eggs and help feed young, symbiotic",,0,1,1
2022-03-06 21:02:04+00:00,1500577477797756928,Ebola man dey fight mentally challenged people dey claim superhero lmao. Instead of him to get therapy. Baba is overrated.,,0,0,0
2022-03-06 20:05:54+00:00,1500563340371894279,Went to the dentist on Friday and I've been asked to rinse my mouth up to seven times daily with warm water mixed with salt for the next couple of days. I feel some type of way because it reminds me of the ebola period where people were asked to take a bath with salt. 😩,,0,0,0
2022-03-06 20:03:27+00:00,1500562723515609090,"Remdesivir was developed in 2009 by Gilead Sciences to treat hepatitis C and respiratory syncytial virus (RSV), but it didn’t work against those diseases. So they “repurposed” it for Ebola and Marburg viruses in 2014. 
https://t.co/uX2PQNNoJI",,5,0,7
2022-03-06 19:29:59+00:00,1500554302842187780,"Holyfuck, you wonder how Ebola sprung in Africa. https://t.co/iH3Z8qoAmM",,0,1,2
2022-03-06 19:27:33+00:00,1500553689890705409,"Little late to the party. Restrictions are easing. But even if they weren’t, real patriots would be there to support safety measures for all. If only Ebola had spread here. https://t.co/lvWxxEBNXW",,0,0,0
2022-03-06 19:25:17+00:00,1500553119687659527,To every one  Supporting This Government &amp; The Democrat On Washinton On City State County State &amp; Population  Every One Is Like The Coronas Virus  Ebola Malaria Ebola  Cancer The Is Time To  Du Elimination Off This Trash  Garbage,,0,0,0
